category,creator,last_updated,launched,min_version,price_minecoins,rating_count,rating_value,tags,title,uid,url
Minecraft Mash-Up,LinsCraft,,,,,4013,4.5,"47 furniture and 10 garden bonsai.,15 skins Hanfu inspired skins.,1 unique Chinese garden-themed resource pack.,Updated to 1.21+.,Updated to 1.21 textures.,Updated to 1.21 world engine,Environmental,Foreign,High Resolution,Landscape,Texture,Lunar New Year,Furniture",Chinese Garden Mash-up,,https://chunk.gg/@linscraft/chinese-garden-mash-up
Minecraft Mash-Up,Street Studios,,,,,16,3.2,"Police car and Drone,Bunker and automatic farms,Lots of variety of security gates and weapons,Skins included,Bunker,Craftable Furniture,Craftable Weapons,Defend,Furniture,Secret Base,Attack",Security Furniture,,https://chunk.gg/@street-studios/security-furniture
Minecraft Mash-Up,KiwiStars,,,,,12,4.2,"Dark,Escape,Halloween,Haunted,Scary,Scary Mobs,Spooky,Challenge",Haunted,,https://chunk.gg/@kiwistars/haunted
Minecraft Mash-Up,Logdotzip,,,,,641,4.6,"New world creation is always a random seed!,Tons of new mobs to play with,New food, blocks, and weapons,Dynamic World,Random,Mobs,Custom Mobs,Custom Creatures,Animals,Pets",Gobs of Mobs,,https://chunk.gg/@logdotzip/gobs-of-mobs
Minecraft Mash-Up,Skilendarz,,,,,299,4.3,"7 unique minigames,Player-like bots with 3 difficulty tiers,Multiplayer and singleplayer compatible,3 skins,Party,Island,Replay Value,Robots,Ultimate,Classic,Competition,Friends",Minigame Island,,https://chunk.gg/@skilendarz/minigame-island
Minecraft Mash-Up,Logdotzip,,,,,95713,4.6,"Custom Creatures,Custom Mobs,Dragons,Furniture,New Year,Vehicles",Lucky's Minigame Mayhem,,https://chunk.gg/@logdotzip/luckys-minigame-mayhem
Minecraft Mash-Up,Logdotzip,,,,,847,4.7,"20+ biome based weapons,Biome armor,Stronger mob enemies,Dynamic World,Diverse Biomes,Craftable Weapons,Craftable Tools,Custom Mobs,Custom Creatures,Magic,Fun",Biome Weapons,,https://chunk.gg/@logdotzip/biome-weapons
Minecraft Mash-Up,Logdotzip,,,,,630,4.7,"New world creation is always a random seed,New creeper variants spawn in world,Special weapons and tools,Creepers,Custom Creepers,Dynamic World,Random,Custom Creatures,Procedural Generation,Custom Mobs,Mobs",Biome Creepers,,https://chunk.gg/@logdotzip/biome-creepers
Minecraft Mash-Up,Pathway Studios,,,,,372,3.5,"Explore a biome never before seen in Minecraft!,A strange town hides in a beautiful jungle forest,Colorful, fun, exciting survival spawn,Hunt for treasure,Beautiful,Jungle,Town",Forbidden Jungle,,https://chunk.gg/@pathway-studios/forbidden-jungle
Minecraft Mash-Up,Blue Depth Games,,,,,182,4.0,"Fun!,Challenging!,Bedrock,Survival,Advanced,Challenge,Difficult,Experience,Fun,Island,Landscape",Turns To Bedrock!,,https://chunk.gg/@aquastudio/turns-to-bedrock
Minecraft Mash-Up,Pathway Studios,,,,,245,3.9,"A mysterious and scary survival spawn to explore!,Start in a village, then sail west to discover relics of an evil giant,Discover secrets and treasure in a lost pirate city,Ocean,Pirates,Village",Skull Island,,https://chunk.gg/@pathway-studios/skull-island
Minecraft Mash-Up,Pathway Studios,,,,,463,3.3,"A perfect survival spawn for summer break!,Find a hidden turtle statue,Adventure into dark caves,Ocean,Tropical,Village",Isles of Aloha,,https://chunk.gg/@pathway-studios/isles-of-aloha
Minecraft Mash-Up,Pathway Studios,,,,,150,4.0,"Medieval fantasy-style village,Discover a scary dungeon lurking beneath the peaceful village!,Perfect for singleplayer or multiplayer games,Gorgeous flower garden,Fantasy,Medieval,Town",Larnwick,,https://chunk.gg/@pathway-studios/larnwick
Minecraft Mash-Up,Logdotzip,,,,,1357,4.8,"Dynamic World,Custom Tools,Custom Consumables,Gamer,Games,Fun,Craftable Tools,Custom Mobs",Craftee Items,,https://chunk.gg/@logdotzip/craftee-items
Minecraft Mash-Up,Honeyfrost,,,,,3298,4.5,"Lucky,Sky,Block,Island,Challenge",One Block+,,https://chunk.gg/@honeyfrost/one-block-plus
Minecraft Mash-Up,Pathway Studios,,,,,48,3.5,"A beautiful, peaceful survival spawn,Escape to a small hamlet free from everyday worries,Simple, furnished homes for you to live in or build upon!,Beautiful,Kingdom,Land",Albanese,,https://chunk.gg/@pathway-studios/albanese
Minecraft Mash-Up,Pathway Studios,,,,,88,4.3,"Explore tons of fully furnished, detailed shops and homes!,The perfect aquatic getaway,A survival spawn paradise free from the worries of everyday life!,Beautiful,Ocean,Resort",Coastal Retreat,,https://chunk.gg/@pathway-studios/coastal-retreat
Minecraft Mash-Up,Pathway Studios,,,,,31,4.2,"A beautiful medieval survival spawn,Lots of unique homes, perfect for multiplayer!,Battle monsters and find treasure throughout the town!,Beautiful,Mysterious,Town",Empires,,https://chunk.gg/@pathway-studios/empires
Minecraft Mash-Up,Pathway Studios,,,,,157,4.0,"A survival challenge like no other. Live in the palm of a huge hand!,Build your base, hunt for treasure, and more!,Find the hidden end portal and slay the dragon!,Beautiful,Sky,Dungeons",Divine Hand,,https://chunk.gg/@pathway-studios/divine-hand
Minecraft Mash-Up,BLOCKLAB Studios,,,,,2,3.0,"Easy ways to place, rotate, and paint furniture,3 custom weapons, 4 unique colors,Fully decorated interior,Single & multiplayer ready,Licensed by The Inventories and published by BLOCKLAB Studios,Base,Cartoon,Character Customization,Colorful,Cute,Furniture,House,Custom Tools",Toy House,,https://chunk.gg/@blocklab-studios/toy-house
Minecraft Mash-Up,Dodo Studios,,,,,21,4.4,"Furniture,House,Mansion,Vehicles",MEGA MANSION,,https://chunk.gg/@dodo-studios/mega-mansion
Minecraft Mash-Up,RareLoot,,,,,0,0.0,"Disguise as props!,Hunt your friends in this multiplayer minigame!,Detective,Fun,Hunting,Party,Prop,Hidden",Prop Hunt,,https://chunk.gg/@rareloot/prop-hunt
Minecraft Mash-Up,ThunderAy,,,,,3,3.7,"15+ Unique boss battles with custom mechanics,Progressive difficulty system,Special boss arenas and environments,Exclusive weapons and armor rewards,Block,Cool,Epic,Friends,Island",One Block Bosses,,https://chunk.gg/@thunderay/one-block-bosses
Minecraft Mash-Up,5 Frame Studios,,,,,6,4.3,"Attack,Bows,Craftable Weapons,Custom Mobs,Defend,Dynamic World,Pop Culture,Base Building",Elemental Weapons,,https://chunk.gg/@5-frame-studios/elemental-weapons
Minecraft Mash-Up,Rainbow Theory,,,,,12,3.9,"Perfect with friends!,Fun, engaging environments!,Countless challenges!,Challenge,Friends,Fun,Jump,Exploration",Pyramid Parkour,,https://chunk.gg/@rainbow-theory/pyramid-parkour
Minecraft Mash-Up,BLOCKLAB Studios,,,,,5,5.0,"Drive ENDER-STYLE VEHICLES with special effects,Wield CUSTOM TOOLS with unique abilities,Battle a POWERFUL ENDERMAN in epic encounters,4 SKINS,Licensed by Pixel Creations and published by BLOCKLAB Studios,Castles,Custom Creatures,Custom Tools,Ender,Mansion,Skin,Vehicles,Creatures",Enderman Mansion,,https://chunk.gg/@blocklab-studios/enderman-mansion
Minecraft Mash-Up,Kora Studios,,,,,11,4.0,"Hidden entrance!,No one will know where your base is!,Base,Bunker,Secret,Secret Base,Underground,Base Building",Hidden Underground Base,,https://chunk.gg/@kora-studios/hidden-underground-base
Minecraft Mash-Up,DeliSoft Studios,,,,,0,0.0,"Choose from 14 unique spaceships,Custom Music & Texture,Power Ups,Challenge,Fun,Race,Space,Space Simulation,Spaceship,Competition",Zero Drive,,https://chunk.gg/@delisoft-studios/zero-drive
SB737's 10K Survival World by The Wizard and Wyld | CHUNK - Minecraft Bedrock Marketplace Explorer,The Wizard and Wyld,,,,,41,4.9,"Exploration,Hardcore,Quests,Replay Value,Base Building",SB737's 10K Survival World,,https://chunk.gg/@the-wizard-and-wyld/sb737s-10k-survival-world
Minecraft Mash-Up,Everbloom Games,,,,,3271,4.2,"Fantasy,Dragons,Dungeons,Class Based,Fighting,Cinematic,Voice Over,Story",Dungeons & Dragons,,https://chunk.gg/@everbloom-games/dungeons-and-dragons
Minecraft Mash-Up,Razzleberries,,,,,9564,4.2,"Survive and expand!,7 islands to get loot and animals from!,Fight the Wither!,Multiplayer-friendly Minecraft Survival Spawn!,Loot,Minimalist,Relaxing",Classic Skyblock,,https://chunk.gg/@razzleberries/classic-skyblock
Minecraft Mash-Up,Pathway Studios,,,,,66,4.2,"Live in your very own mansion!,Discover dozens of unique homes,Explore the nearby mountains, forests and ocean,Mansion,Ocean,Town,Mountain",Hillside Manor,,https://chunk.gg/@pathway-studios/hillside-manor
Minecraft Mash-Up,Dodo Studios,,,,,6078,4.6,"Use these craftable houses to upgrade your survival world!,50+ unique craftable houses decorated with custom furniture!,Added 26 new craftable houses,Added blueprint preview when placing craftable houses,Many more improvements!,Dynamic World,House,Craftable Blocks,Furniture,Base,Base Building,Build,Building",Craftable Houses,,https://chunk.gg/@dodo-studios/craftable-houses
Minecraft Mash-Up,Razzleberries,,,,,495,4.4,"Cute little houses,Comfy town,Go to school!,High School,Modern,Beautiful,Cute,Colorful,School",Modern Town and School,,https://chunk.gg/@razzleberries/modern-town-and-school
Minecraft Mash-Up,Razzleberries,,,,,577,4.4,"Hundreds of fully furnished buildings.,Visit fancy Yachts out on the bay.,Relax on the beach or get star struck at the outdoor auditorium!,Big,Cool,City,Deluxe,Boat,Building,Exploration,Friends",Mega City 2,,https://chunk.gg/@razzleberries/mega-city-two
Minecraft Mash-Up,Razzleberries,,,,,110,4.6,"A gigantic city fully detailed!,Largest city/build available in the entire Marketplace!,Multiple hours of exploration!,Dozens of unique places to discover,Exploration,Experience,Classic,Investigation,Temple,Fantasy,Kingdom,Palace",Babylon,,https://chunk.gg/@razzleberries/babylon
Minecraft Mash-Up,CrackedCubes,,,,,3,5.0,"Mega 5-star wildlife resort complex with hours of exploration,Custom vehicles, animals, scenery, and more,Unique mini-games, including treetop parkour and hang gliding,Custom textures and explorer-themed skins,Animals,Boat,Fly,Mountain,Resort,Tree,Vehicles,Wildlife",Wildlife Camp,,https://chunk.gg/@crackedcubes/wildlife-camp
Minecraft Mash-Up,Everbloom Games,,,,,494,4.1,"Dragons,Fantasy,Epic,Adventures",Dungeons & Dragons: A New Quest,,https://chunk.gg/@everbloom-games/dungeons-and-dragons-a-new-quest
Minecraft Mash-Up,Pixell Studio,,,,,85,4.2,"GIANT WEAPONS,GIANT TOOLS,Unique and special effects,Custom crafting,Each weapon/tool now has a specific effect based on its type.,New recipe for each weapon and tool.,New items added: Giant Golden Apple, Giant Trident, Giant Totem.,Giant items are now visible in first-person view.,Guidebook added.,Various bugs fixed.,Big,Craftable Weapons,Custom Tools,Friends,Fun,Giant,Village,Challenge",Giant Weapons,,https://chunk.gg/@pixell-studio/giant-weapons
Minecraft Mash-Up,Razzleberries,,,,,299,4.6,"Massive city & structures.,The biggest treasure hall you've ever seen!,Explore ancient mine shafts, the arena, the magic Tree of Life and more!,City,Custom Terrain,Epic,Underground,Kingdom,Giant,Treasure,Building",Dwarven Kingdom,,https://chunk.gg/@razzleberries/dwarven-kingdom
Minecraft Mash-Up,Impress,,,,,853,4.6,"A huge castle with surrounding castle town.,A hidden ninja village.,Hidden treasures.,Building,Japan,Castles",AKATSUKI -Samurai Dominion-,,https://chunk.gg/@impress/akatsuki-samurai-dominion
Minecraft Mash-Up,Impress,,,,,759,4.5,"This is World map that retrace Japanese authentic castle,It is ideal for playing adventure, PVP, tag game etc,Recommend that who want to know more about Japanese castle,Building,Japan,Complex",SAMURAI Castle-MUTSUKIJO-,,https://chunk.gg/@impress/samurai-castle-mutsukijo
World Builder Add-On by Oreville Studios | CHUNK - Minecraft Bedrock Marketplace Explorer,Oreville Studios,,,,,7634,4.3,"Copy, Cut, Paste, Rotate & Flip,Custom Brushes,Terrain Painting Tools,And much more!,Infinite Selection Sizes,You can now copy and paste massive structures!,Added ""Trays"" system, a new type of storage which can be used inside of your Toolbox!,3D Items for all World Builder tools!,Cone & Curve Draw Shapes!,Smooth Selection Tool!,Blob Brush!,Scale Tool!,So much more!,Building,Toolbox,Custom Tools,Custom Terrain,Build,Sandbox,Hacking",World Builder Add-On,,https://chunk.gg/@oreville/world-builder
Minecraft Mash-Up,Float Studios,,,,,9475,4.6,"9 Wolf Forms,Switch between Human and Wolf forms,18 Unique spells,Ultimate abilities,Quests,Dark Wolves,Thunder Wolves,Rainbow Wolves,Life,Animals,Cute,Character Customization,Power,Mobs,Mystical Creatures,Magic",Wolf Life,,https://chunk.gg/@float-studios/wolf-life
Minecraft Mash-Up,Panascais,,,,,5625,4.2,"Grass & Flowers,Trees & Biomes,Trails & Creeks,Ocean Waves,Ancient Shrine,Deers & Fawns,Owls,Termites,Lynxes,Birds & Bugs,Butter- & Fireflies,Sun & Lightrays,Weather & Fog,Sounds,Dynamic Light,Leaves & Pollen,Adapts to Texture Packs,Light,Atmospheric,Realistic,Diverse Biomes,Custom Blocks,Custom Terrain,Custom Mobs,Dynamic World",REALISM 1.1 \\ Fields+Forests,,https://chunk.gg/@panascais/realism
Minecraft Mash-Up,Unlinked,,,,,18161,4.8,"Added Circle Template,Added Satchels,Added more fake blocks,Added Big Buckets,Added Paxels,Added Flashlight,Added Sleeping Bag,Added Sorting Stick,Added Debug Stick,Added Block Inspector,Improved Tree Breaker,Improved Ore Breaker,Custom Blocks,Utilities,Farming",Essentials,,https://chunk.gg/@unlinked/essentials
"[
  {
    ""@context"": ""https://schema.org"",
    ""@type"": ""BreadcrumbList"",
    ""itemListElement"": [
      {
        ""@type"": ""ListItem"",
        ""position"": 1,
        ""name"": ""Honeyfrost"",
        ""item"": ""https://chunk.gg/@honeyfrost""
      },
      {
        ""@type"": ""ListItem"",
        ""position"": 2,
        ""name"": ""Scary Furniture"",
        ""item"": ""https://chunk.gg/@honeyfrost/scary-furniture""
      }
    ]
  },
  {
    ""@context"": ""https://schema.org"",
    ""@type"": ""Product"",
    ""name"": ""Scary Furniture"",
    ""description"": ""Spook up your base with Scary Furniture Add-On! Craft self-rocking chairs, Mimic chests, a possessed Creeper doll, creepy music boxes, haunted portraits, and more! Each furniture piece hides spooky surprises that will shock your friends. Decorate your base and see who get's scared first! Includes 16 furniture pieces and works in any world!"",
    ""keywords"": [
      ""scary"",
      ""furniture"",
      ""spook"",
      ""base"",
      ""add-on"",
      ""craft"",
      ""self-rocking"",
      ""chairs"",
      ""mimic"",
      ""chests"",
      ""possessed"",
      ""creeper"",
      ""doll"",
      ""creepy"",
      ""music"",
      ""boxes"",
      ""haunted"",
      ""portraits"",
      ""piece"",
      ""hides"",
      ""spooky"",
      ""surprises"",
      ""shock"",
      ""friends"",
      ""decorate"",
      ""get's"",
      ""scared"",
      ""includes"",
      ""pieces"",
      ""works"",
      ""world""
    ],
    ""sku"": ""c55406eb-589f-4466-99e1-544db3b8132f"",
    ""productID"": ""c55406eb-589f-4466-99e1-544db3b8132f"",
    ""mainEntityOfPage"": ""https://chunk.gg/@honeyfrost/scary-furniture"",
    ""identifier"": {
      ""@type"": ""PropertyValue"",
      ""name"": ""Minecraft Marketplace ID"",
      ""value"": ""c55406eb-589f-4466-99e1-544db3b8132f""
    },
    ""releaseDate"": ""2024-12-10T18:00:00.000Z"",
    ""isFamilyFriendly"": true,
    ""brand"": {
      ""@type"": ""Brand"",
      ""name"": ""Honeyfrost""
    },
    ""offers"": [
      {
        ""@type"": ""Offer"",
        ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture"",
        ""priceCurrency"": ""EUR"",
        ""price"": 0,
        ""priceSpecification"": {
          ""@type"": ""UnitPriceSpecification"",
          ""priceCurrency"": ""EUR"",
          ""price"": 0,
          ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture""
        },
        ""priceValidUntil"": ""2025-10-14T23:59:59.999Z"",
        ""isFamilyFriendly"": true,
        ""availability"": ""https://schema.org/InStock""
      },
      {
        ""@type"": ""Offer"",
        ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture"",
        ""priceCurrency"": ""USD"",
        ""price"": 0,
        ""priceSpecification"": {
          ""@type"": ""UnitPriceSpecification"",
          ""priceCurrency"": ""USD"",
          ""price"": 0,
          ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture""
        },
        ""priceValidUntil"": ""2025-10-14T23:59:59.999Z"",
        ""isFamilyFriendly"": true,
        ""availability"": ""https://schema.org/InStock""
      },
      {
        ""@type"": ""Offer"",
        ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture"",
        ""priceCurrency"": ""GBP"",
        ""price"": 0,
        ""priceSpecification"": {
          ""@type"": ""UnitPriceSpecification"",
          ""priceCurrency"": ""GBP"",
          ""price"": 0,
          ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture""
        },
        ""priceValidUntil"": ""2025-10-14T23:59:59.999Z"",
        ""isFamilyFriendly"": true,
        ""availability"": ""https://schema.org/InStock""
      },
      {
        ""@type"": ""Offer"",
        ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture"",
        ""priceCurrency"": ""CAD"",
        ""price"": 0,
        ""priceSpecification"": {
          ""@type"": ""UnitPriceSpecification"",
          ""priceCurrency"": ""CAD"",
          ""price"": 0,
          ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture""
        },
        ""priceValidUntil"": ""2025-10-14T23:59:59.999Z"",
        ""isFamilyFriendly"": true,
        ""availability"": ""https://schema.org/InStock""
      },
      {
        ""@type"": ""Offer"",
        ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture"",
        ""priceCurrency"": ""AUD"",
        ""price"": 0,
        ""priceSpecification"": {
          ""@type"": ""UnitPriceSpecification"",
          ""priceCurrency"": ""AUD"",
          ""price"": 0,
          ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture""
        },
        ""priceValidUntil"": ""2025-10-14T23:59:59.999Z"",
        ""isFamilyFriendly"": true,
        ""availability"": ""https://schema.org/InStock""
      },
      {
        ""@type"": ""Offer"",
        ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture"",
        ""price"": 0,
        ""priceCurrency"": ""XMC"",
        ""priceSpecification"": {
          ""@type"": ""UnitPriceSpecification"",
          ""priceCurrency"": ""XMC"",
          ""price"": 0,
          ""name"": ""Minecoins""
        },
        ""priceValidUntil"": ""2025-10-14T23:59:59.999Z"",
        ""isFamilyFriendly"": true,
        ""availability"": ""https://schema.org/InStock""
      },
      {
        ""@type"": ""Offer"",
        ""url"": ""https://chunk.gg/@honeyfrost/scary-furniture"",
        ""price"": 0,
        ""priceCurrency"": ""XMT"",
        ""priceSpecification"": {
          ""@type"": ""UnitPriceSpecification"",
          ""priceCurrency"": ""XMT"",
          ""price"": 0,
          ""name"": ""Minecraft Tokens (PlayStation™)""
        },
        ""priceValidUntil"": ""2025-10-14T23:59:59.999Z"",
        ""isFamilyFriendly"": true,
        ""availability"": ""https://schema.org/InStock""
      }
    ],
    ""category"": ""Creative"",
    ""audience"": {
      ""@type"": ""Audience"",
      ""audienceType"": ""Minecraft Bedrock Platforms"",
      ""additionalType"": ""https://schema.org/Game"",
      ""name"": ""Minecraft Bedrock Platforms"",
      ""description"": ""Available on Android, PlayStation, iOS, Nintendo Switch, Oculus, Windows, and Xbox"",
      ""hasAudienceType"": [
        {
          ""@type"": ""Audience"",
          ""audienceType"": ""Minecraft on Android"",
          ""additionalType"": ""https://schema.org/SoftwareApplication"",
          ""name"": ""Minecraft on Android""
        },
        {
          ""@type"": ""Audience"",
          ""audienceType"": ""Minecraft on PlayStation"",
          ""additionalType"": ""https://schema.org/SoftwareApplication"",
          ""name"": ""Minecraft on PlayStation""
        },
        {
          ""@type"": ""Audience"",
          ""audienceType"": ""Minecraft on iOS"",
          ""additionalType"": ""https://schema.org/SoftwareApplication"",
          ""name"": ""Minecraft on iOS""
        },
        {
          ""@type"": ""Audience"",
          ""audienceType"": ""Minecraft on Nintendo Switch"",
          ""additionalType"": ""https://schema.org/SoftwareApplication"",
          ""name"": ""Minecraft on Nintendo Switch""
        },
        {
          ""@type"": ""Audience"",
          ""audienceType"": ""Minecraft on Oculus"",
          ""additionalType"": ""https://schema.org/SoftwareApplication"",
          ""name"": ""Minecraft on Oculus""
        },
        {
          ""@type"": ""Audience"",
          ""audienceType"": ""Minecraft on Windows"",
          ""additionalType"": ""https://schema.org/SoftwareApplication"",
          ""name"": ""Minecraft on Windows""
        },
        {
          ""@type"": ""Audience"",
          ""audienceType"": ""Minecraft on Xbox"",
          ""additionalType"": ""https://schema.org/SoftwareApplication"",
          ""name"": ""Minecraft on Xbox""
        }
      ]
    },
    ""potentialAction"": [
      {
        ""@type"": ""BuyAction"",
        ""url"": ""https://www.minecraft.net/marketplace/pdp?id=c55406eb-589f-4466-99e1-544db3b8132f""
      },
      {
        ""@type"": ""ViewAction"",
        ""target"": ""https://chunk.gg/@honeyfrost/scary-furniture""
      }
    ],
    ""aggregateRating"": {
      ""@type"": ""AggregateRating"",
      ""ratingValue"": 4.7,
      ""reviewCount"": 95985
    },
    ""image"": ""https://images.chunk.gg/products/minecraft/scary-furniture/thumbnail-eefe3e66123d3d69-800.jpg""
  }
]",Honeyfrost,,,,,95985,4.7,"Furniture,Scary,Spooky",Scary Furniture,,https://chunk.gg/@honeyfrost/scary-furniture
